# entity id	tokens	
1059	2 119 3142 3143 3144 3145 421 3146 3
1060	2 3149 3
1061	2 3153 3
1062	2 1889 402 3155 3
1063	2 569 3156 3157 3
1064	2 267 3158 3
1065	2 3160 3161 3
1066	2 3162 3163 3
1067	2 3166 3
1068	2 616 2703 108 867 3
1069	2 3170 3
1070	2 3176 3
1071	2 287 4 3177 3178 3
1072	2 3182 3
1073	2 951 945 3
1074	2 90 3183 3
1075	2 49 52 8 6 50 289 59 56 41 3
1076	2 1418 3184 3
1077	2 360 791 897 3
1078	2 178 16 6 22 497 902 3
1079	2 260 901 1331 430 3
1080	2 34 909 3
1081	2 102 115 42 8 6 7 152 1203 3
1082	2 437 1390 87 3
1083	2 696 273 681 3
1084	2 5 3192 710 3193 2255 3
1085	2 386 596 3
1086	2 1909 168 111 3
1087	2 213 3195 3196 3
1088	2 3197 3198 3
1089	2 1762 162 3
1090	2 53 3201 3
1091	2 3202 733 249 1105 3
1092	2 70 670 3204 3
1093	2 3205 3
1094	2 3206 268 79 3
1095	2 729 720 217 3
1096	2 299 3209 3
1097	2 3210 3211 3
1098	2 1440 71 273 3
1099	2 1094 232 3
1100	2 1557 385 3
1101	2 3214 3215 3
1102	2 1995 3217 3
1103	2 331 459 1598 3
1104	2 161 3220 3
1105	2 1647 3227 3
1106	2 2088 178 25 3
1107	2 46 493 177 3
1108	2 3230 2015 3
1109	2 2201 2360 3
1110	2 1996 914 664 1757 3
1111	2 371 358 1177 3
1112	2 165 93 1044 3
1113	2 116 918 1170 3
1114	2 872 3235 3
1115	2 3237 233 3
1116	2 119 198 9 3
1117	2 3239 3
1118	2 3241 3
1119	2 3242 3243 3
1120	2 1356 943 575 3
1121	2 794 3246 3
1122	2 3247 21 3
1123	2 2053 567 824 116 24 1705 3
1124	2 3248 2800 168 111 3
1125	2 776 1129 3
1126	2 1166 280 3174 3
1127	2 245 3253 3
1128	2 30 4 1010 4 10 3255 19 23 40 3
1129	2 34 3257 3
1130	2 1361 3258 3
1131	2 3259 3
1132	2 3260 3261 3
1133	2 3262 3
1134	2 3269 9 3
1135	2 3271 3
1136	2 3274 3275 3
1137	2 441 3276 3
1138	2 1066 225 3
1139	2 3277 3278 3
1140	2 3280 3281 3
1141	2 333 3283 9 3
1142	2 3284 3
1143	2 3287 3288 3
1144	2 138 151 525 1338 3
1145	2 3289 2992 3
1146	2 433 3290 3
1147	2 1622 6 3291 408 3
1148	2 3292 3293 3
1149	2 3294 3
1150	2 2219 4 1077 549 3
1151	2 3296 2870 3
1152	2 592 1450 3
1153	2 3299 4 921 9 3
1154	2 3301 3
1155	2 18 3302 7 638 3303 3304 3
1156	2 2371 883 2973 3
1157	2 267 3307 1501 3
1158	2 384 3309 3310 3
1159	2 7 128 148 3
1160	2 2821 238 3
1161	2 143 196 3
1162	2 1728 3312 130 3
1163	2 899 2944 3313 3
1164	2 1272 1731 3317 421 3
1165	2 2616 2440 3
1166	2 447 3319 3
1167	2 39 630 279 4 3321 3
1168	2 680 18 3322 3
1169	2 3323 180 12 3
1170	2 5 1149 9 3
1171	2 2135 3324 2380 3
1172	2 2085 2401 3
1173	2 53 3328 3
1174	2 164 2184 3
1175	2 3329 3330 3
1176	2 343 3331 215 3
1177	2 3332 3
1178	2 1263 3333 4 3334 3
1179	2 627 188 3
1180	2 358 3337 3
1181	2 470 3338 3
1182	2 3233 4 54 3
1183	2 651 1049 3
1184	2 2455 255 3
1185	2 2286 37 3
1186	2 1113 3344 3
1187	2 417 1483 3
1188	2 3345 886 3
1189	2 187 3346 3
1190	2 169 1811 3
1191	2 164 3348 3
1192	2 3349 463 3
1193	2 7 114 120 3
1194	2 3351 3
1195	2 760 375 16 6 172 124 142 1511 118 3
1196	2 2112 647 347 3
1197	2 170 123 4 10 159 3
1198	2 24 4 1632 537 2404 1744 3
1199	2 3354 728 3
1200	2 1567 1567 3
1201	2 3356 1117 936 3
1202	2 2205 1512 217 3
1203	2 2045 333 3
1204	2 211 3360 3
1205	2 3361 3362 3
1206	2 3365 4 1077 549 3
1207	2 3367 17 3
1208	2 3368 3
1209	2 3372 3373 3
1210	2 599 1107 3
1211	2 1367 3377 3378 3
1212	2 3379 157 12 3
1213	2 2497 3380 3
1214	2 1345 3381 3
1215	2 580 219 3382 3
1216	2 580 3384 3
1217	2 3385 544 3
1218	2 3386 3387 3
1219	2 53 3388 3
1220	2 165 3390 2230 718 3391 3
1221	2 1237 3392 3
1222	2 952 3394 3
1223	2 3395 3
1224	2 104 1310 935 40 3
1225	2 5 2115 438 3
1226	2 3399 3
1227	2 3400 3401 3
1228	2 3404 3
1229	2 1001 54 3
1230	2 3410 3411 3
1231	2 3417 3
1232	2 3418 3
1233	2 3419 3
1234	2 5 3421 746 3422 9 3
1235	2 592 913 3426 3
1236	2 3427 9 3
1237	2 151 3430 3
1238	2 3431 3
1239	2 153 3432 3
1240	2 3433 2323 3
1241	2 143 3434 21 3
1242	2 3435 3436 3437 3
1243	2 3439 3
1244	2 794 219 2729 3
1245	2 5 2582 44 3
1246	2 2180 4 2156 3
1247	2 30 4 398 11 597 1091 75 3445 3446 3
1248	2 5 1020 131 1439 3
1249	2 3450 3
1250	2 3453 5 44 3
1251	2 271 79 3
1252	2 3455 3456 3
1253	2 3457 1343 3
1254	2 865 3458 3
1255	2 3460 17 3
1256	2 3462 3
1257	2 26 3464 1308 157 12 3
1258	2 312 10 187 4 20 2346 3
1259	2 154 3468 3
1260	2 3471 3472 3
1261	2 53 441 1253 3
1262	2 236 3473 3
1263	2 985 2225 3
1264	2 2217 1279 12 13 1476 1148 3
1265	2 3480 3481 3
1266	2 1039 391 784 3
1267	2 3482 2613 3
1268	2 1399 651 3
1269	2 351 517 11 351 3483 3
1270	2 1783 2200 3484 3
1271	2 3485 907 12 3
1272	2 769 3486 3
1273	2 7 235 325 107 3
1274	2 3488 2042 3
1275	2 1823 2033 3
1276	2 72 839 4 840 16 6 22 32 3
1277	2 3491 164 3
1278	2 3492 4 10 3493 3494 3
1279	2 3496 1338 3
1280	2 957 329 3
1281	2 1845 2101 3
1282	2 95 3499 10 1704 3
1283	2 799 3500 3
1284	2 264 946 1099 79 59 802 4 10 3501 3
1285	2 3229 128 3
1286	2 1915 3504 3
1287	2 345 3505 3
1288	2 1102 2480 3
1289	2 404 17 3
1290	2 1048 2249 1982 3
1291	2 1362 3507 3508 3
1292	2 5 1389 204 17 3
1293	2 1318 3511 3
1294	2 43 65 48 8 6 7 33 59 132 41 3
1295	2 956 13 1594 366 3
1296	2 3513 3
1297	2 3515 3
1298	2 3517 3518 3
1299	2 388 3521 3
1300	2 144 8 6 7 3523 11 3524 3
1301	2 1286 4 1752 3
1302	2 740 13 1939 3
1303	2 245 368 3525 3
1304	2 3528 3529 3
1305	2 3530 3
1306	2 144 8 6 7 155 3
1307	2 127 3531 3
1308	2 436 3534 3
1309	2 770 1390 3
1310	2 1682 2013 3
1311	2 355 598 643 3
1312	2 3540 3
1313	2 3541 3542 3
1314	2 3543 21 3
1315	2 1768 3544 469 3
1316	2 93 53 3546 117 3
1317	2 2598 216 3
1318	2 3547 1248 3
1319	2 3549 3550 5 3551 2103 3
1320	2 102 115 42 8 6 7 543 3
1321	2 284 4 3552 3152 3
1322	2 3553 3554 3
1323	2 354 150 253 3
1324	2 3556 3557 3
1325	2 18 8 6 7 1058 638 3559 3
1326	2 3562 621 1651 639 3165 3
1327	2 84 3563 3
1328	2 3343 3564 3
1329	2 1526 3565 3
1330	2 1385 9 3
1331	2 5 795 545 663 3
1332	2 5 3568 9 3
1333	2 111 4 10 3569 451 3
1334	2 484 219 1689 3
1335	2 3573 1497 3
1336	2 138 3575 189 3
1337	2 7 128 107 3
1338	2 708 3577 3578 117 3
1339	2 3579 1409 3
1340	2 3580 3
1341	2 3581 3
1342	2 3585 3586 3
1343	2 53 1689 3
1344	2 3589 3590 3
1345	2 53 1872 3
1346	2 3591 353 3592 3
1347	2 1580 3593 331 3
1348	2 2016 11 3594 987 3
1349	2 3595 3596 3597 2692 3
1350	2 1748 1101 3
1351	2 178 25 831 3
1352	2 3599 3600 3
1353	2 2212 11 3601 3
1354	2 2976 1960 3602 3
1355	2 1112 903 1354 3
1356	2 1263 1225 1808 3603 3
1357	2 3604 3605 3
1358	2 3606 17 3
1359	2 43 65 48 8 6 50 45 59 132 41 3
1360	2 3607 3
1361	2 3608 3023 3
1362	2 1251 573 4 228 3
1363	2 3609 3610 3
1364	2 3613 1222 3
1365	2 755 1102 2293 11 10 1899 3
1366	2 1167 983 273 9 3
1367	2 3615 1181 17 3
1368	2 3616 1183 3617 3
1369	2 3618 37 3
1370	2 3620 3
1371	2 3621 3
1372	2 1122 667 21 3
1373	2 46 679 262 3
1374	2 3624 40 3
1375	2 822 13 5 1031 9 3
1376	2 30 4 1036 877 398 11 597 3
1377	2 3626 112 3
1378	2 30 4 3628 1091 75 1541 351 1495 622 3629 3
1379	2 3631 3
1380	2 3633 3
1381	2 355 3635 3
1382	2 27 3416 3
1383	2 3641 3642 3
1384	2 3645 1923 3646 3
1385	2 2071 3647 3
1386	2 1602 42 283 3
1387	2 190 3649 3
1388	2 50 3650 6 20 132 41 3
1389	2 843 3655 10 37 3
1390	2 3656 3
1391	2 513 43 65 48 25 3
1392	2 599 3657 3
1393	2 3658 1171 3659 3
1394	2 3660 3
1395	2 3662 3
1396	2 3667 1075 130 3
1397	2 1802 3668 96 3
1398	2 1635 2861 3
1399	2 2231 610 3
1400	2 24 4 1422 3
1401	2 3670 3671 3
1402	2 3672 1117 936 3
1403	2 95 187 271 1271 834 3
1404	2 3673 3674 3675 434 3
1405	2 411 661 3
1406	2 3678 3
1407	2 3679 3
1408	2 3683 3
1409	2 3687 1186 3
1410	2 1484 66 466 3
1411	2 652 24 3
1412	2 3690 3
1413	2 3691 700 40 3
1414	2 756 3692 3
1415	2 3693 3
1416	2 3694 3
1417	2 3697 3
1418	2 620 42 3
1419	2 3699 3
1420	2 3701 3
1421	2 415 128 3
1422	2 1378 79 3
1423	2 3704 3705 3
1424	2 2543 511 3
1425	2 34 3708 3
1426	2 846 36 3
1427	2 3709 3
1428	2 3710 3
1429	2 53 3715 3
1430	2 3716 225 3
1431	2 93 150 2242 3
1432	2 3721 3722 3
1433	2 3723 17 3
1434	2 3566 2644 3
1435	2 26 61 21 83 1443 16 6 22 78 3
1436	2 144 8 6 7 64 75 20 1486 33 13 20 566 3
1437	2 179 3727 3
1438	2 3728 2584 3
1439	2 3175 17 3
1440	2 3730 3
1441	2 1528 544 812 3
1442	2 3179 2805 51 3
1443	2 84 53 916 3
1444	2 3732 71 2011 3733 3
1445	2 917 3737 3
1446	2 3738 3
1447	2 211 736 51 3
1448	2 50 2667 42 502 56 41 3
1449	2 3106 865 3
1450	2 1795 13 2965 3
1451	2 347 142 3742 3
1452	2 144 8 6 7 64 75 20 254 45 13 20 566 3
1453	2 792 244 435 3
1454	2 3744 3
1455	2 127 3745 3
1456	2 2482 3746 3
1457	2 2514 104 3
1458	2 3748 3
1459	2 2587 43 65 48 25 3
1460	2 3751 3752 3652 3753 3
1461	2 43 65 48 8 6 7 45 59 56 41 3
1462	2 104 3756 2363 10 3757 3758 17 3
1463	2 104 1310 1457 19 23 40 3
1464	2 476 482 4 2758 3
1465	2 3761 3
1466	2 2198 1046 3
1467	2 2051 1264 3
1468	2 3763 130 3
1469	2 908 353 1681 3
1470	2 3765 9 3
1471	2 3766 3
1472	2 3767 3768 3
1473	2 161 434 2379 3
1474	2 1056 3770 3
1475	2 3771 2865 936 3
1476	2 495 326 3
1477	2 3069 3772 3773 3774 3
1478	2 348 3775 3776 3
1479	2 726 727 607 8 6 7 148 3
1480	2 3777 420 12 3
1481	2 3779 3
1482	2 3780 3781 39 633 394 3
1483	2 3782 3
1484	2 3784 1025 3
1485	2 3785 2073 3
1486	2 165 3786 3
1487	2 356 485 87 3
1488	2 3787 3788 3
1489	2 158 3789 3
1490	2 3790 3791 3
1491	2 3792 3793 3
1492	2 113 369 3414 3
1493	2 3796 3797 9 3
1494	2 1480 3800 3
1495	2 3801 10 2122 11 10 560 3
1496	2 3802 3
1497	2 3803 3
1498	2 72 839 4 840 16 6 22 255 3
1499	2 3806 3807 3
1500	2 1380 823 11 1849 58 3
1501	2 46 3086 3
1502	2 866 3810 3
1503	2 54 4 3812 3
1504	2 2049 1988 3
1505	2 3814 3815 3
1506	2 2826 3816 3
1507	2 3817 3
1508	2 3818 3819 3
1509	2 136 3820 3
1510	2 3821 3
1511	2 3822 3
1512	2 276 3823 3
1513	2 426 2158 3
1514	2 323 2925 3
1515	2 3827 3828 3
1516	2 3829 3
1517	2 1200 3830 3
1518	2 320 3832 3
1519	2 3833 3834 3
1520	2 171 3836 3
1521	2 5 3837 9 3
1522	2 3838 3839 3
1523	2 161 320 3841 3
1524	2 2276 3842 3
1525	2 3843 3
1526	2 3844 312 39 361 3
1527	2 3846 3847 3
1528	2 228 3849 500 3850 4 3851 3
1529	2 1006 3853 3
1530	2 651 3858 3
1531	2 921 3859 3
1532	2 3860 3
1533	2 190 3151 3
1534	2 26 224 36 330 8 6 7 57 3
1535	2 3862 3
1536	2 278 3863 3
1537	2 644 2724 3
1538	2 3865 3
1539	2 211 1249 3
1540	2 27 3867 3868 3869 3
1541	2 3870 3871 3
1542	2 1795 13 2038 3
1543	2 27 1573 3
1544	2 3874 3
1545	2 3875 17 3
1546	2 383 3876 3
1547	2 2672 4 165 2884 3
1548	2 1957 2618 3
1549	2 3878 3
1550	2 3879 3880 3
1551	2 3881 3882 3
1552	2 3207 3885 3
1553	2 383 814 3
1554	2 3886 3
1555	2 3887 40 3
1556	2 3890 2113 1638 3
1557	2 3891 3
1558	2 3892 186 710 3893 3
1559	2 3900 3
1560	2 3901 1935 3
1561	2 3902 133 3
1562	2 3907 3908 121 3909 3
1563	2 3910 3911 3
1564	2 351 914 3912 3
1565	2 799 27 3913 670 3
1566	2 3914 3915 3231 3916 3
1567	2 30 4 1196 1251 3
1568	2 285 2779 3
1569	2 2162 3918 3
1570	2 67 69 6 7 3919 21 3
1571	2 93 3920 3
1572	2 808 3921 9 3
1573	2 3923 3
1574	2 190 46 3924 3
1575	2 3925 3
1576	2 31 8 6 7 705 64 1479 39 809 502 283 3
1577	2 3927 3
1578	2 3929 2662 20 602 13 2450 3
1579	2 128 11 1351 3
1580	2 3930 3
1581	2 3931 1328 743 12 3
1582	2 811 3932 9 3
1583	2 3933 3
1584	2 282 374 36 330 8 6 7 33 3
1585	2 3934 2244 3
1586	2 738 3936 3
1587	2 1371 1371 2856 3
1588	2 3937 2367 3
1589	2 1120 3938 195 130 3
1590	2 3941 3942 3
1591	2 3944 3
1592	2 5 2802 9 3
1593	2 3945 1447 3946 2157 3
1594	2 2374 3947 3948 79 3
1595	2 1512 3950 3
1596	2 3954 3955 3
1597	2 356 893 3956 3
1598	2 874 3957 3
1599	2 1844 3959 3
1600	2 806 3960 3
1601	2 153 3964 3
1602	2 245 3966 3
1603	2 1580 3967 3
1604	2 1434 3403 3
1605	2 3969 3
1606	2 5 627 9 3
1607	2 2316 3970 3
1608	2 93 3971 3
1609	2 3972 3
1610	2 1385 401 303 3
1611	2 1378 299 3
1612	2 2161 11 3975 9 3
1613	2 3976 3
1614	2 2366 3978 3
1615	2 3979 3
1616	2 3980 3981 3
1617	2 3982 2136 3
1618	2 26 3983 3984 3985 3
1619	2 1377 657 3
1620	2 3987 3988 3
1621	2 3990 3
1622	2 732 3991 117 3
1623	2 49 52 8 6 50 289 6 20 2784 44 88 20 91 114 3
1624	2 2785 1178 3
1625	2 3992 1518 3
1626	2 611 1719 3
1627	2 2389 3994 3
1628	2 3996 731 142 3
1629	2 3997 9 3
1630	2 3998 3
1631	2 3799 2905 3
1632	2 278 3999 3
1633	2 1820 62 24 11 823 11 1849 58 3
1634	2 237 586 4001 4002 3
1635	2 5 4003 9 3
1636	2 5 4004 693 73 3
1637	2 682 4005 3
1638	2 4006 3
1639	2 4007 3
1640	2 1751 4008 212 12 3
1641	2 4010 4011 3
1642	2 1372 4013 3
1643	2 4014 4015 3
1644	2 34 4016 3
1645	2 2438 4017 13 657 3
1646	2 2523 377 51 3
1647	2 4020 9 3
1648	2 4021 3
1649	2 995 53 4023 3
1650	2 2834 130 3
1651	2 5 4026 3
1652	2 4028 3
1653	2 2392 338 51 3
1654	2 917 400 3
1655	2 4033 4034 3
1656	2 4035 3
1657	2 459 34 409 3
1658	2 181 150 4036 3
1659	2 403 883 3
1660	2 360 4037 3
1661	2 740 13 26 259 3
1662	2 810 4038 200 9 3
1663	2 7 240 115 3
1664	2 2612 432 12 3
1665	2 4039 9 3
1666	2 84 4040 117 3
1667	2 3007 4041 4042 4043 4044 3
1668	2 27 151 4045 3
1669	2 4046 11 10 4047 3
1670	2 1125 95 688 3
1671	2 237 1095 329 9 3
1672	2 7 566 3
1673	2 1491 4050 3
1674	2 4051 13 4052 157 51 3
1675	2 4053 3
1676	2 161 3194 463 3
1677	2 5 852 964 9 3
1678	2 4056 3
1679	2 1315 424 1750 3
1680	2 4058 3
1681	2 1330 150 4059 3
1682	2 776 4061 3
1683	2 555 4064 3
1684	2 2370 4065 3
1685	2 1062 211 834 3
1686	2 165 2152 128 221 3
1687	2 265 909 87 3
1688	2 4068 262 3
1689	2 4069 3
1690	2 4071 423 4072 3
1691	2 520 1219 3
1692	2 4075 3
1693	2 4078 261 3
1694	2 1042 71 10 73 79 3
1695	2 580 305 4079 3
1696	2 4080 3
1697	2 2065 4081 3
1698	2 4083 4084 3
1699	2 1931 4085 3
1700	2 154 4088 3
1701	2 2269 4091 95 187 271 3
1702	2 27 46 1991 3
1703	2 4093 1232 3
1704	2 4094 34 3
1705	2 771 4097 3
1706	2 4098 4099 3
1707	2 153 4100 3
1708	2 53 1788 4101 3
1709	2 4103 480 3
1710	2 370 4104 3
1711	2 4107 3
1712	2 4109 4110 4111 3
1713	2 3265 4112 3
1714	2 354 17 3
1715	2 2119 1771 3
1716	2 360 4114 3
1717	2 93 4115 3
1718	2 2814 1223 4117 3
1719	2 424 4118 9 3
1720	2 127 465 841 3
1721	2 796 10 447 157 12 3
1722	2 291 143 3
1723	2 1743 1572 2591 965 3
1724	2 4123 321 3
1725	2 4125 3
1726	2 1320 4126 2517 4127 3470 3
1727	2 396 4129 3
1728	2 113 4132 3
1729	2 5 4133 4134 3
1730	2 320 2260 3
1731	2 4135 3
1732	2 3116 425 3
1733	2 1796 2464 3
1734	2 4137 396 4138 3
1735	2 704 4 2882 3
1736	2 265 4139 3
1737	2 3093 1705 3
1738	2 4140 3
1739	2 5 4144 228 130 3
1740	2 957 4145 3
1741	2 637 862 3
1742	2 629 4148 3
1743	2 4149 996 3
1744	2 1358 296 4150 3
1745	2 4152 4153 4154 117 3
1746	2 260 317 3
1747	2 1274 296 4156 3
1748	2 3489 1097 4157 3
1749	2 487 4158 3
1750	2 27 179 3032 3
1751	2 1783 262 4159 3
1752	2 4161 3
1753	2 371 621 189 3
1754	2 5 4162 353 143 2593 3
1755	2 4163 1801 3
1756	2 5 4165 3
1757	2 4167 3
1758	2 4168 432 12 3
1759	2 324 465 4169 3
1760	2 4173 787 79 3
1761	2 620 57 2235 3
1762	2 4174 4175 3
1763	2 2279 4177 9 3
1764	2 4178 1163 3
1765	2 4181 4 20 4182 17 3
1766	2 58 13 10 266 4183 4 1166 280 11 2239 4184 3
1767	2 1245 1589 3
1768	2 4186 135 4187 4188 4189 920 3
1769	2 285 4190 3
1770	2 4192 3363 3
1771	2 4193 3
1772	2 2552 966 4195 3
1773	2 5 4197 4198 394 3
1774	2 4199 232 3
1775	2 30 4 398 4200 75 4201 4202 1236 3
1776	2 321 1552 3
1777	2 2548 11 4208 338 51 3
1778	2 179 790 3374 3
1779	2 1652 44 3
1780	2 128 4 4209 9 3
1781	2 4210 1989 3
1782	2 789 16 6 22 382 3
1783	2 1111 1458 3
1784	2 285 4211 3
1785	2 4212 4213 3
1786	2 4214 4215 3
1787	2 484 4217 3
1788	2 4219 1393 12 3
1789	2 670 4220 3
1790	2 4221 3
1791	2 443 223 4222 3
1792	2 4223 1055 3
1793	2 487 586 4224 3
1794	2 5 1132 4225 157 12 3
1795	2 4226 695 3
1796	2 2273 2841 276 3
1797	2 95 937 2402 673 2576 4228 622 3
1798	2 1381 4229 3
1799	2 4230 4231 3
1800	2 3223 3124 3125 3
1801	2 1356 4233 602 3
1802	2 4234 4235 3
1803	2 1670 4237 613 3
1804	2 4238 440 4239 3
1805	2 282 374 36 330 595 8 6 7 105 3
1806	2 1775 177 3
1807	2 4241 3409 3
1808	2 756 1452 3
1809	2 776 3263 3
1810	2 869 151 4244 4245 1110 633 1110 3
1811	2 4246 280 435 3
1812	2 647 13 216 588 12 3
1813	2 4247 3
1814	2 174 841 3
1815	2 236 4248 87 3
1816	2 1145 4249 3
1817	2 285 561 4250 3
1818	2 2483 331 3
1819	2 4252 3
1820	2 1836 4254 3
1821	2 4255 4256 3
1822	2 948 4257 3
1823	2 4258 1531 4259 121 27 4260 3
1824	2 4262 17 3
1825	2 5 4263 180 12 3
1826	2 651 4264 3
1827	2 4265 3
1828	2 84 4267 3
1829	2 27 4268 3
1830	2 4270 4271 3
1831	2 5 4273 4274 9 3
1832	2 1191 4275 3
1833	2 4276 4277 3
1834	2 4278 3
1835	2 237 4279 303 3
1836	2 166 4 10 159 3
1837	2 3127 4281 3
1838	2 1264 21 3
1839	2 4285 21 3
1840	2 4286 4287 3
1841	2 102 115 42 8 6 7 26 123 3
1842	2 4288 40 3
1843	2 53 4289 3
1844	2 2270 86 3
1845	2 5 4290 329 3
1846	2 109 8 6 89 26 264 3
1847	2 3676 4 3677 3
1848	2 822 1406 3
1849	2 333 2529 4293 3
1850	2 4296 4297 3
1851	2 1221 1044 3
1852	2 4299 4300 3
1853	2 4301 4302 3
1854	2 2110 4304 3
1855	2 5 2243 9 3
1856	2 4305 3
1857	2 600 4306 3
1858	2 2445 79 4307 4308 1918 4309 3
1859	2 1496 4310 2970 3
1860	2 3042 4311 9 3
1861	2 383 1004 275 3
1862	2 260 4315 3
1863	2 4316 135 10 4317 11 1436 3
1864	2 584 4318 135 1554 923 190 9 3
1865	2 721 4319 3
1866	2 1664 2300 3
1867	2 2086 348 434 3
1868	2 4321 607 9 3
1869	2 43 65 48 25 380 3
1870	2 4324 3
1871	2 1959 4326 3
1872	2 4327 4328 3
1873	2 4329 4330 3
1874	2 26 61 21 83 1443 16 6 22 32 3
1875	2 27 127 4331 3
1876	2 245 4332 3
1877	2 5 4333 4 1386 20 4334 9 3
1878	2 1318 4335 3
1879	2 84 1049 3
1880	2 842 1212 1927 3
1881	2 4337 9 3
1882	2 545 555 4339 3
1883	2 70 4341 3
1884	2 144 4342 3
1885	2 1220 4 4343 3
1886	2 4345 1100 3
1887	2 540 43 65 48 25 3
1888	2 2942 11 4346 5 908 2702 4 10 116 17 3
1889	2 4349 3760 26 1459 3
1890	2 7 788 42 107 3
1891	2 4350 3
1892	2 1213 212 12 3
1893	2 2039 4352 3
1894	2 5 1005 11 1138 1284 12 3
1895	2 2176 1254 3
1896	2 4353 4 10 4354 1750 3
1897	2 4355 3
1898	2 4356 232 3
1899	2 4357 598 3
1900	2 1069 4360 3
1901	2 4362 1780 3
1902	2 531 218 10 4363 4364 4365 12 3
1903	2 333 4366 79 3
1904	2 4368 3
1905	2 4371 13 1247 3
1906	2 4373 4374 3
1907	2 5 4375 3
1908	2 4376 3
1909	2 127 4378 3
1910	2 732 4379 3
1911	2 1558 4380 9 3
1912	2 445 4382 3
1913	2 5 3397 212 12 3
1914	2 1724 440 1357 663 3
1915	2 1449 4 1929 9 3
1916	2 237 1095 11 10 4384 640 17 3
1917	2 26 667 4385 4386 1767 3
1918	2 4387 2272 1153 3
1919	2 344 4388 3
1920	2 4390 3
1921	2 4392 4393 3
1922	2 7 4394 807 3
1923	2 3848 169 168 111 3
1924	2 417 4395 3
1925	2 4396 4397 3
1926	2 4399 136 3190 3
1927	2 213 406 1712 3
1928	2 4401 3
1929	2 665 1712 3
1930	2 960 238 3
1931	2 4403 11 820 3
1932	2 2126 4408 3
1933	2 1827 4409 3
1934	2 1229 4410 3
1935	2 4411 3
1936	2 4412 964 3
1937	2 2723 4413 3
1938	2 4415 843 1881 3
1939	2 669 4416 3
1940	2 4417 754 3
1941	2 4418 3
1942	2 1019 3341 2061 718 2061 3017 3
1943	2 865 1437 4420 3
1944	2 4421 3
1945	2 1361 4423 3
1946	2 2022 8 6 7 4424 2456 3
1947	2 787 13 198 1455 3
1948	2 4425 5 3
1949	2 27 525 4427 3
1950	2 4429 1991 3
1951	2 4431 17 3
1952	2 5 689 4 10 4433 3
1953	2 237 1095 299 9 3
1954	2 1319 4437 3
1955	2 4438 4439 3
1956	2 4440 3
1957	2 43 65 48 25 276 3
1958	2 2324 2490 3
1959	2 1247 4442 3
1960	2 949 4445 3
1961	2 4446 11 4447 3
1962	2 4448 3
1963	2 651 236 3
1964	2 1804 4449 3
1965	2 30 4 1541 10 116 4451 734 1010 3
1966	2 4452 4453 3
1967	2 4456 325 9 3
1968	2 27 694 808 3
1969	2 4459 40 3
1970	2 160 4460 3
1971	2 5 4461 4 919 1954 3
1972	2 53 236 1249 3
1973	2 4462 3
1974	2 552 4463 588 12 3
1975	2 34 4464 3
1976	2 401 4 4466 3
1977	2 4468 822 9 3
1978	2 5 4469 13 10 1872 3
1979	2 4470 432 12 3
1980	2 688 108 622 3
1981	2 1031 2831 3
1982	2 4472 4473 3
1983	2 4475 1626 3
1984	2 4476 3
1985	2 1029 2890 37 3
1986	2 4477 3
1987	2 70 4478 3
1988	2 457 4479 3
1989	2 5 2247 325 9 3
1990	2 24 4 4480 3
1991	2 2075 1450 3
1992	2 669 4482 3
1993	2 1530 3308 3
1994	2 4487 3
1995	2 4488 3
1996	2 4489 282 374 66 210 3
1997	2 2751 9 3
1998	2 1737 4490 3
1999	2 1111 242 3
2000	2 84 4492 3
2001	2 4493 3
2002	2 119 10 332 4 10 2824 4494 12 3
2003	2 950 1344 3
2004	2 18 4495 758 3
2005	2 4496 4497 2984 3
2006	2 2465 4498 9 3
2007	2 735 735 323 17 3
2008	2 1882 162 299 3
2009	2 648 4 563 1217 3
2010	2 932 4499 3
2011	2 4500 588 51 3
2012	2 4501 131 3
2013	2 3824 1651 4502 3
2014	2 46 4504 3
2015	2 669 3952 3
2016	2 4508 273 663 3
2017	2 5 4511 4 4512 5 4513 10 2506 11 10 2869 9 3
2018	2 4514 4515 4516 3
2019	2 4517 3
2020	2 1124 11 850 4 10 2382 4518 3
2021	2 345 4024 3
2022	2 937 664 4519 4 10 852 212 12 3
2023	2 1811 195 168 111 3
2024	2 356 70 640 3
2025	2 1042 13 10 73 249 207 3
2026	2 4522 1899 9 3
2027	2 867 4523 3904 3
2028	2 5 2337 4524 4525 249 207 3
2029	2 968 2657 3
2030	2 136 262 87 3
2031	2 5 2109 2415 4526 3
2032	2 2449 2439 4527 3
2033	2 34 4528 3
2034	2 4529 95 187 271 9 3
2035	2 759 4530 3
2036	2 4531 3
2037	2 34 4532 3
2038	2 4533 3743 3
2039	2 2494 340 3
2040	2 112 4 4537 3
2041	2 2774 1747 3
2042	2 4538 3
2043	2 2048 1199 249 207 3
2044	2 34 4539 3
2045	2 4540 3
2046	2 4541 3154 3
2047	2 4542 9 3
2048	2 2202 9 3
2049	2 7 115 353 20 36 3
2050	2 806 4544 3
2051	2 4545 359 9 3
2052	2 694 2185 3
2053	2 31 8 6 7 269 452 3
2054	2 4549 178 25 3
2055	2 155 4550 3
2056	2 318 4551 3
2057	2 4552 3
2058	2 5 4553 4554 3
2059	2 5 568 4556 3
2060	2 4557 4558 3
2061	2 326 4559 3
2062	2 679 150 1250 3
